title,id,release_date,duration,genre_count,genre,rating,keywords,language,budget,revenue,url
Jiu Jitsu,590706,11/20/2020,1h 42m,3,"Fantasy,Action,Science Fiction",51,1,English,"23,000,000.00","99,924.00",https://www.themoviedb.org/movie/590706
Breathless,860425,8/11/2021,1h 46m,3,"Crime,Drama,Thriller",59,0,Spanish; Castilian,"1,200,000.00", NaN,https://www.themoviedb.org/movie/860425
Honest Thief,553604,9/3/2020,1h 39m,4,"Thriller,Action,Crime,Drama",65,5,English, NaN,"29,404,235.00",https://www.themoviedb.org/movie/553604
It Chapter Two,474350,9/4/2019,2h 49m,2,"Horror,Fantasy",69,9,English,"79,000,000.00","473,093,228.00",https://www.themoviedb.org/movie/474350
The Maze Runner,198663,9/10/2014,1h 53m,4,"Action,Mystery,Science Fiction,Thriller",72,10,English,"34,000,000.00","348,319,861.00",https://www.themoviedb.org/movie/198663
Harry Potter and the Deathly Hallows: Part 2,12445,7/7/2011,2h 10m,2,"Fantasy,Adventure",81,6,English,"125,000,000.00","1,341,511,219.00",https://www.themoviedb.org/movie/12445
Why Women Cheat,848932,7/6/2021,1h 17m,1,Romance,45,0,English, NaN, NaN,https://www.themoviedb.org/movie/848932
Harry Potter and the Deathly Hallows: Part 1,12444,10/17/2010,2h 26m,2,"Adventure,Fantasy",78,10,English,"250,000,000.00","954,305,868.00",https://www.themoviedb.org/movie/12444
Spiral: From the Book of Saw,602734,5/12/2021,1h 33m,3,"Horror,Thriller,Mystery",63,11,English,"20,000,000.00","36,544,468.00",https://www.themoviedb.org/movie/602734
Come Play With Me,676845,2/25/2021,1h 20m,1,Horror,72,2,Spanish; Castilian, NaN,"1,753,826.00",https://www.themoviedb.org/movie/676845
"Ni tuyo, Ni mÃ­a",671266,8/19/2021,1,1,0,0,2, NaN, NaN,,https://www.themoviedb.org/movie/671266
PokÃ©mon: Mewtwo Strikes Back - Evolution,571891,7/12/2019,1h 38m,5,"Animation,Adventure,Fantasy,Action,Family",67,3,Japanese, NaN,"26,654,184.00",https://www.themoviedb.org/movie/571891
KonoSuba: God's Blessing on this Wonderful World! Legend of Crimson,532067,8/30/2019,1h 30m,4,"Adventure,Comedy,Animation,Fantasy",84,11,Japanese, NaN, NaN,https://www.themoviedb.org/movie/532067
Dragon Ball Z: Resurrection 'F',303857,4/18/2015,1h 33m,3,"Action,Animation,Science Fiction",68,1,Japanese,"5,000,000.00","61,768,190.00",https://www.themoviedb.org/movie/303857
Corpse Bride,3933,9/12/2005,1h 17m,3,"Romance,Fantasy,Animation",75,19,English,"40,000,000.00","118,090,836.00",https://www.themoviedb.org/movie/3933
Trollhunters: Rise of the Titans,730840,7/21/2021,1h 46m,6,"Animation,Fantasy,Family,Action,Adventure,Science Fiction",80,1,English, NaN, NaN,https://www.themoviedb.org/movie/730840
Spider-Man,557,5/1/2002,2h 1m,2,"Fantasy,Action",72,20,English,"139,000,000.00","821,708,551.00",https://www.themoviedb.org/movie/557
Mulan,337401,9/4/2020,1h 55m,2,"Adventure,Fantasy",70,9,English,"200,000,000.00","66,800,000.00",https://www.themoviedb.org/movie/337401
Percy Jackson & the Olympians: The Lightning Thief,32657,2/1/2010,1h 58m,3,"Adventure,Fantasy,Family",62,9,English,"95,000,000.00","226,497,209.00",https://www.themoviedb.org/movie/32657
Star Trek,13475,5/6/2009,2h 7m,3,"Science Fiction,Action,Adventure",74,22,English,"150,000,000.00","385,680,446.00",https://www.themoviedb.org/movie/13475
Pretty Guardian Sailor Moon Eternal The Movie Part 2,784500,2/11/2021,1h 20m,7,"Animation,Action,Adventure,Comedy,Drama,Fantasy,Romance",82,0,Japanese, NaN, NaN,https://www.themoviedb.org/movie/784500
Fatherhood,607259,6/18/2021,1h 49m,3,"Drama,Family,Comedy",77,4,English, NaN, NaN,https://www.themoviedb.org/movie/607259
Host,723072,12/4/2020,1h 8m,3,"Horror,Thriller,Mystery",66,12,English, NaN,"26,745.00",https://www.themoviedb.org/movie/723072
The Nightmare Before Christmas,9479,10/9/1993,1h 16m,3,"Fantasy,Animation,Family",78,13,English,"24,000,000.00","75,634,409.00",https://www.themoviedb.org/movie/9479
Dreamcatcher,793002,3/5/2021,1h 30m,3,"Horror,Mystery,Thriller",66,0,English, NaN, NaN,https://www.themoviedb.org/movie/793002
Hotel Transylvania 3: Summer Vacation,400155,6/28/2018,1h 37m,4,"Family,Fantasy,Comedy,Animation",69,4,English,"80,000,000.00","528,600,000.00",https://www.themoviedb.org/movie/400155
Evangelion: 3.0+1.0 Thrice Upon a Time,283566,3/8/2021,2h 35m,4,"Animation,Action,Drama,Science Fiction",87,9,Japanese, NaN,"78,334,943.00",https://www.themoviedb.org/movie/283566
PAW Patrol: Jet to the Rescue,743439,9/3/2020,2,2,69,0,1, NaN, NaN,,https://www.themoviedb.org/movie/743439
Once Upon a Snowman,741074,10/23/2020,7m,4,"Animation,Family,Comedy,Fantasy",69,1,English, NaN, NaN,https://www.themoviedb.org/movie/741074
Rascal Does Not Dream of a Dreaming Girl,572154,6/15/2019,1h 30m,5,"Animation,Comedy,Romance,Drama,Fantasy",85,8,Japanese, NaN, NaN,https://www.themoviedb.org/movie/572154
Vanquish,804435,4/16/2021,1h 36m,3,"Action,Crime,Thriller",60,3,English, NaN, NaN,https://www.themoviedb.org/movie/804435
Project X,57214,3/1/2012,1h 28m,1,Comedy,68,7,English, NaN, NaN,https://www.themoviedb.org/movie/57214
Cinderella,593910,9/3/2021,1h 53m,3,"Fantasy,Romance,Comedy",68,1,English, NaN, NaN,https://www.themoviedb.org/movie/593910
Sex and the City,4564,5/12/2008,2h 25m,3,"Comedy,Drama,Romance",66,20,English,"65,000,000.00","415,252,786.00",https://www.themoviedb.org/movie/4564
Spider-Man: Into the Spider-Verse,324857,12/6/2018,1h 57m,5,"Action,Adventure,Animation,Science Fiction,Comedy",84,4,English,"90,000,000.00","375,540,831.00",https://www.themoviedb.org/movie/324857
22 vs. Earth,811367,4/30/2021,9m,4,"Family,Comedy,Fantasy,Animation",72,6,English, NaN, NaN,https://www.themoviedb.org/movie/811367
The Last Airbender,10196,6/30/2010,1h 43m,3,"Action,Adventure,Fantasy",47,14,English,"150,000,000.00","319,713,881.00",https://www.themoviedb.org/movie/10196
Chaos Walking,412656,2/24/2021,1h 49m,1,Science Fiction,69,3,English,"125,000,000.00", NaN,https://www.themoviedb.org/movie/412656
Exploits of a Young Don Juan,81774,11/4/1986,1h 35m,2,"Comedy,Drama",52,7,French, NaN, NaN,https://www.themoviedb.org/movie/81774
Inception,27205,7/15/2010,2h 28m,3,"Action,Science Fiction,Adventure",83,18,English,"160,000,000.00","825,532,764.00",https://www.themoviedb.org/movie/27205
Willy's Wonderland,643586,2/12/2021,1h 28m,3,"Action,Horror,Comedy",66,10,English,"5,000,000.00","431,020.00",https://www.themoviedb.org/movie/643586
Catalina la Catrina: especial DÃ­a de Muertos,880009,10/1/2021,2,2,50,0,2, NaN, NaN,,https://www.themoviedb.org/movie/880009
Black Island,847981,8/17/2021,1h 45m,1,Thriller,62,5,German, NaN, NaN,https://www.themoviedb.org/movie/847981
Skylines,560144,10/25/2020,1h 53m,2,"Science Fiction,Action",57,1,English, NaN, NaN,https://www.themoviedb.org/movie/560144
Ron's Gone Wrong,482321,10/15/2021,1h 46m,4,"Animation,Science Fiction,Family,Comedy",37,4,English, NaN, NaN,https://www.themoviedb.org/movie/482321
The New Mutants,340102,8/26/2020,1h 34m,2,"Horror,Science Fiction",63,6,English,"67,000,000.00","45,534,613.00",https://www.themoviedb.org/movie/340102
Thor,10195,4/21/2011,1h 55m,3,"Adventure,Fantasy,Action",68,8,English,"150,000,000.00","449,326,618.00",https://www.themoviedb.org/movie/10195
Hacksaw Ridge,324786,10/7/2016,2h 19m,3,"Drama,History,War",82,18,English,"40,000,000.00","175,302,354.00",https://www.themoviedb.org/movie/324786
Girl in the Basement,801335,2/27/2021,1h 30m,2,"Crime,Thriller",80,2,English, NaN, NaN,https://www.themoviedb.org/movie/801335
Deadpool,293660,2/9/2016,1h 48m,3,"Action,Adventure,Comedy",76,8,English,"58,000,000.00","783,100,000.00",https://www.themoviedb.org/movie/293660
The Ogglies: Welcome to Smelliville,805051,1/1/2021,1h 25m,4,"Animation,Drama,Adventure,Family",75,0,English, NaN, NaN,https://www.themoviedb.org/movie/805051
Cirque du Freak: The Vampire's Assistant,24418,10/23/2009,1h 49m,4,"Adventure,Fantasy,Action,Thriller",57,7,English,"40,000,000.00","28,169,671.00",https://www.themoviedb.org/movie/24418
Abraham Lincoln: Vampire Hunter,72331,6/20/2012,1h 34m,3,"Action,Fantasy,Horror",57,6,English,"69,000,000.00","116,471,580.00",https://www.themoviedb.org/movie/72331
The Hangover,18785,6/2/2009,1h 40m,1,Comedy,73,12,English,"35,000,000.00","469,310,836.00",https://www.themoviedb.org/movie/18785
Terminator Salvation,534,5/20/2009,1h 55m,3,"Action,Science Fiction,Thriller",60,13,English,"200,000,000.00","371,353,001.00",https://www.themoviedb.org/movie/534
Crisis,580532,2/26/2021,1h 58m,3,"Thriller,Crime,Drama",64,0,English, NaN, NaN,https://www.themoviedb.org/movie/580532
The King of Fighters,44571,8/26/2010,1h 33m,3,"Action,Thriller,Science Fiction",47,17,English,"12,000,000.00","2,000,371.00",https://www.themoviedb.org/movie/44571
Stay Out of the Attic,787009,3/11/2021,1h 20m,1,Horror,59,10,English, NaN, NaN,https://www.themoviedb.org/movie/787009
Insensate,779202,8/4/2021,1h 24m,3,"Mystery,Horror,Thriller",67,0,Portuguese, NaN, NaN,https://www.themoviedb.org/movie/779202
Avengers: Age of Ultron,99861,4/22/2015,2h 21m,3,"Action,Adventure,Science Fiction",73,8,English,"250,000,000.00","1,405,403,694.00",https://www.themoviedb.org/movie/99861
Jackie Chan Kung Fu Master,45682,7/3/2009,1h 25m,3,"Action,Comedy,Family",44,0,Chinese, NaN, NaN,https://www.themoviedb.org/movie/45682
Earwig and the Witch,683127,1/27/2021,1h 22m,3,"Animation,Fantasy,Family",64,6,Japanese, NaN,"384,659.00",https://www.themoviedb.org/movie/683127
Seven Deadly Sins: Lust,817772,4/10/2021,1h 27m,1,Drama,45,0,English, NaN, NaN,https://www.themoviedb.org/movie/817772
The Mad Women's Ball,680531,9/17/2021,2h 1m,2,"Drama,Thriller",71,3,French, NaN, NaN,https://www.themoviedb.org/movie/680531
Sweet & Sour,662237,6/4/2021,1h 41m,2,"Comedy,Romance",80,1,Korean, NaN, NaN,https://www.themoviedb.org/movie/662237
"Batman: The Long Halloween, Part Two",736074,7/26/2021,1h 27m,4,"Animation,Mystery,Action,Crime",78,4,English, NaN, NaN,https://www.themoviedb.org/movie/736074
The Lion King,8587,6/23/1994,1h 29m,3,"Family,Animation,Drama",83,17,English,"45,000,000.00","763,455,561.00",https://www.themoviedb.org/movie/8587
Thor: Ragnarok,284053,10/25/2017,2h 11m,5,"Action,Adventure,Comedy,Fantasy,Science Fiction",76,11,English,"180,000,000.00","853,977,126.00",https://www.themoviedb.org/movie/284053
Monstruosamente Solo,272818,9/16/2021,3,3,58,0,1, NaN, NaN,,https://www.themoviedb.org/movie/272818
Justin Bieber: Our World,871858,10/8/2021,1h 34m,2,"Music,Documentary",81,3,English, NaN, NaN,https://www.themoviedb.org/movie/871858
Wrong Turn,630586,1/26/2021,1h 50m,2,"Horror,Thriller",60,16,English, NaN,"3,777,969.00",https://www.themoviedb.org/movie/630586
Pacific Rim,68726,7/11/2013,2h 11m,3,"Action,Science Fiction,Adventure",68,13,English,"180,000,000.00","407,602,906.00",https://www.themoviedb.org/movie/68726
The Wolf of Wall Street,106646,12/25/2013,3h,3,"Crime,Drama,Comedy",80,22,English,"100,000,000.00","392,000,000.00",https://www.themoviedb.org/movie/106646
Pirates of the Caribbean: On Stranger Tides,1865,5/14/2011,2h 17m,3,"Adventure,Action,Fantasy",65,20,English,"380,000,000.00","1,045,713,802.00",https://www.themoviedb.org/movie/1865
Cell 211,33273,11/6/2009,1h 50m,3,"Action,Thriller,Drama",75,12,Spanish; Castilian,"5,700,000.00","19,300,483.00",https://www.themoviedb.org/movie/33273
No Sudden Move,649409,6/24/2021,1h 55m,4,"Crime,Drama,Thriller,Mystery",65,8,English, NaN, NaN,https://www.themoviedb.org/movie/649409
Coraline,14836,2/5/2009,1h 40m,3,"Animation,Family,Fantasy",78,10,English,"60,000,000.00","124,596,398.00",https://www.themoviedb.org/movie/14836
Lokillo: Nothing's the Same,857910,8/12/2021,1h 4m,1,Comedy,76,1,Spanish; Castilian, NaN, NaN,https://www.themoviedb.org/movie/857910
TEKKEN,42194,3/20/2010,1h 32m,5,"Crime,Drama,Action,Thriller,Science Fiction",54,4,English,"30,000,000.00","967,000.00",https://www.themoviedb.org/movie/42194
Bingo Hell,802226,10/1/2021,1h 25m,1,Thriller,51,2,English, NaN, NaN,https://www.themoviedb.org/movie/802226
Breach,651571,12/17/2020,1h 32m,2,"Science Fiction,Action",44,2,English, NaN,"39,328.00",https://www.themoviedb.org/movie/651571
Law Abiding Citizen,22803,10/15/2009,1h 49m,3,"Drama,Crime,Thriller",73,14,English,"53,000,000.00","126,690,726.00",https://www.themoviedb.org/movie/22803
The Boy Who Killed My Parents,800305,9/24/2021,1h 28m,3,"Crime,Drama,Thriller",64,2,Portuguese, NaN, NaN,https://www.themoviedb.org/movie/800305
The Virtuoso,808023,4/30/2021,1h 45m,3,"Thriller,Action,Crime",63,0,English, NaN, NaN,https://www.themoviedb.org/movie/808023
"Monsters, Inc.",585,11/1/2001,1h 32m,3,"Animation,Comedy,Family",78,19,English,"115,000,000.00","562,816,256.00",https://www.themoviedb.org/movie/585
The Conjuring,138843,3/20/2013,1h 52m,2,"Horror,Thriller",75,17,English,"13,000,000.00","319,494,638.00",https://www.themoviedb.org/movie/138843
Shrek,808,5/18/2001,1h 30m,5,"Animation,Comedy,Fantasy,Adventure,Family",77,16,English,"60,000,000.00","487,853,320.00",https://www.themoviedb.org/movie/808
Goblin Slayer: Goblin's Crown,631132,2/1/2020,1h 25m,4,"Animation,Adventure,Action,Fantasy",78,12,Japanese, NaN, NaN,https://www.themoviedb.org/movie/631132
Frozen II,330457,11/20/2019,1h 43m,5,"Family,Animation,Adventure,Comedy,Fantasy",73,9,English,"150,000,000.00","1,450,026,933.00",https://www.themoviedb.org/movie/330457
Rurouni Kenshin: The Final,602063,4/23/2021,2h 18m,3,"Action,Adventure,Drama",79,1,Japanese, NaN,"33,457,923.00",https://www.themoviedb.org/movie/602063
Zack and Miri Make a Porno,10358,9/18/2008,1h 42m,1,Comedy,62,9,English,"24,000,000.00","42,105,111.00",https://www.themoviedb.org/movie/10358
Real Steel,39254,9/28/2011,2h 7m,3,"Action,Science Fiction,Drama",69,8,English,"110,000,000.00","299,268,508.00",https://www.themoviedb.org/movie/39254
John Wick: Chapter 3 - Parabellum,458156,5/15/2019,2h 10m,3,"Action,Thriller,Crime",74,14,English,"55,000,000.00","326,709,727.00",https://www.themoviedb.org/movie/458156
Toy Story,862,10/30/1995,1h 21m,4,"Animation,Adventure,Family,Comedy",80,16,English,"30,000,000.00","373,554,033.00",https://www.themoviedb.org/movie/862
The Kissing Booth 3,727745,8/11/2021,1h 52m,2,"Romance,Comedy",74,4,English, NaN, NaN,https://www.themoviedb.org/movie/727745
Clash of the Titans,18823,3/31/2010,1h 46m,3,"Adventure,Fantasy,Action",58,12,English,"125,000,000.00","493,214,993.00",https://www.themoviedb.org/movie/18823
The Voyeurs,645710,8/25/2021,1h 57m,1,Thriller,69,12,English, NaN, NaN,https://www.themoviedb.org/movie/645710
The Conjuring 2,259693,5/13/2016,2h 14m,3,"Horror,Mystery,Thriller",73,12,English,"40,000,000.00","320,392,818.00",https://www.themoviedb.org/movie/259693
Jonah Hex,20533,6/18/2010,1h 21m,5,"Action,Western,Drama,Fantasy,Thriller",48,7,English,"47,000,000.00","10,539,000.00",https://www.themoviedb.org/movie/20533
Brothers by Blood,592656,9/8/2020,1h 45m,3,"Crime,Action,Drama",60,1,English, NaN, NaN,https://www.themoviedb.org/movie/592656
Teenage Mutant Ninja Turtles,98566,8/7/2014,1h 41m,4,"Science Fiction,Action,Adventure,Comedy",59,14,English,"125,000,000.00","477,200,000.00",https://www.themoviedb.org/movie/98566
Predators,34851,7/3/2010,1h 47m,3,"Science Fiction,Action,Thriller",62,12,English,"40,000,000.00","127,233,108.00",https://www.themoviedb.org/movie/34851
The Night House,547565,7/15/2021,1h 47m,3,"Horror,Thriller,Mystery",68,14,English, NaN,"14,590,542.00",https://www.themoviedb.org/movie/547565
Demon Slayer: Kimetsu no Yaiba Sibling's Bond,820232,3/29/2019,1h 45m,3,"Action,Animation,Fantasy",94,2,Japanese, NaN, NaN,https://www.themoviedb.org/movie/820232
Iron Man 3,68721,4/18/2013,2h 10m,3,"Action,Adventure,Science Fiction",69,10,English,"200,000,000.00","1,214,811,252.00",https://www.themoviedb.org/movie/68721
2012,14161,10/10/2009,2h 38m,3,"Action,Adventure,Science Fiction",58,14,English,"200,000,000.00","791,217,826.00",https://www.themoviedb.org/movie/14161
Outside the Wire,775996,1/15/2021,1h 56m,3,"Thriller,Action,Science Fiction",64,7,English, NaN, NaN,https://www.themoviedb.org/movie/775996
The Hobbit: The Battle of the Five Armies,122917,12/10/2014,2h 24m,3,"Action,Adventure,Fantasy",73,12,English,"250,000,000.00","956,019,788.00",https://www.themoviedb.org/movie/122917
Seven Deadly Sins: Envy,820654,4/17/2021,1h 27m,1,Drama,63,0,English, NaN, NaN,https://www.themoviedb.org/movie/820654
The Girl Who Killed Her Parents,608804,9/24/2021,1h 25m,3,"Crime,Drama,Thriller",65,2,Portuguese, NaN, NaN,https://www.themoviedb.org/movie/608804
Those Who Wish Me Dead,578701,5/5/2021,1h 40m,1,Thriller,70,5,English,"20,000,000.00","23,384,502.00",https://www.themoviedb.org/movie/578701
My Hero Academia: World Heroes' Mission,768744,8/6/2021,1h 41m,5,"Animation,Action,Comedy,Fantasy,Adventure",74,8,Japanese, NaN, NaN,https://www.themoviedb.org/movie/768744
Public Enemies,11322,7/1/2009,2h 20m,2,"Crime,History",67,7,English,"100,000,000.00","214,104,620.00",https://www.themoviedb.org/movie/11322
Sonic the Hedgehog,454626,2/12/2020,1h 39m,4,"Action,Science Fiction,Comedy,Family",74,12,English,"85,000,000.00","306,766,470.00",https://www.themoviedb.org/movie/454626
Encanto,568124,11/24/2021,5,5,0,0,1, NaN, NaN,,https://www.themoviedb.org/movie/568124
Universal Soldier: Regeneration,28510,10/1/2009,1h 37m,4,"Adventure,Action,Science Fiction,Thriller",56,7,English,"14,000,000.00","875,386.00",https://www.themoviedb.org/movie/28510
Doctor Strange,284052,10/25/2016,1h 55m,4,"Action,Adventure,Fantasy,Science Fiction",74,12,English,"165,000,000.00","677,700,000.00",https://www.themoviedb.org/movie/284052
Fast & Furious Presents: Hobbs & Shaw,384018,8/1/2019,2h 17m,3,"Action,Adventure,Comedy",69,15,English,"200,000,000.00","760,098,996.00",https://www.themoviedb.org/movie/384018
The Town,23168,9/15/2010,2h 5m,3,"Crime,Drama,Thriller",72,20,English,"37,000,000.00","154,026,136.00",https://www.themoviedb.org/movie/23168
Justice Society: World War II,736069,4/27/2021,1h 24m,3,"Animation,War,Science Fiction",78,4,English, NaN, NaN,https://www.themoviedb.org/movie/736069
Batman: Death in the Family,618353,10/13/2020,1h 36m,2,"Animation,Action",73,3,English, NaN, NaN,https://www.themoviedb.org/movie/618353
Zone 414,675319,9/3/2021,1h 38m,3,"Science Fiction,Thriller,Mystery",60,4,English,"5,000,000.00", NaN,https://www.themoviedb.org/movie/675319
Bad Trip,578908,3/26/2021,1h 27m,1,Comedy,61,10,English, NaN, NaN,https://www.themoviedb.org/movie/578908
Fear Street: 1666,591275,7/14/2021,1h 54m,2,"Mystery,Horror",74,2,English, NaN, NaN,https://www.themoviedb.org/movie/591275
Safer at Home,792657,2/26/2021,1h 22m,2,"Thriller,Horror",58,7,English, NaN, NaN,https://www.themoviedb.org/movie/792657
Daisy Quokka: World's Scariest Animal,778814,2/4/2021,1h 28m,3,"Animation,Comedy,Family",68,3,English, NaN, NaN,https://www.themoviedb.org/movie/778814
Your Name.,372058,8/26/2016,1h 46m,3,"Romance,Animation,Drama",86,8,Japanese, NaN,"357,986,087.00",https://www.themoviedb.org/movie/372058
Tenet,577922,8/22/2020,2h 30m,3,"Action,Thriller,Science Fiction",73,15,English,"205,000,000.00","363,129,000.00",https://www.themoviedb.org/movie/577922
The Karate Kid,38575,6/10/2010,2h 20m,4,"Action,Adventure,Drama,Family",65,2,English,"40,000,000.00","359,126,022.00",https://www.themoviedb.org/movie/38575
